UniqueIDN,LAT,LON,PlantType,FuelType,Capacity,Total_generation_Sum,Non_Zero_Hours_Count,Average_generation_p_hour,PLCO2RTA_total
59311_G_SEIL1,36.1225,-98.992222,Onshore Wind,Wind,196.7278358,0.0,0,0.0,
59312_G_SEIL2,36.1225,-98.992222,Onshore Wind,Wind,97.47419403,0.0,0,0.0,
59313_G_COV5,41.659722,-71.699722,Onshore Wind,Wind,1.5,0.0,0,0.0,
59314_G_COV6,41.669722,-71.708333,Onshore Wind,Wind,1.5,0.0,0,0.0,
59314_G_COV6A,41.669722,-71.708333,Onshore Wind,Wind,1.5,0.0,0,0.0,
59314_G_COV6B,41.669722,-71.708333,Onshore Wind,Wind,1.5,0.0,0,0.0,
59315_G_BEAC1,35.269444,-118.014444,Solar PV,Solar,55.9056862,0.0,0,0.0,
59316_G_BEAC3,35.253056,-118.014722,Solar PV,Solar,55.9056862,0.0,0,0.0,
59317_G_BEAC4,35.253611,-118.026944,Solar PV,Solar,49.91579125,0.0,0,0.0,
59318_G_NRUN1,40.069601,-74.584842,Solar PV,Solar,4.870521173,0.0,0,0.0,
59319_G_ROCK1,40.229725,-74.225818,Solar PV,Solar,7.792833876,0.0,0,0.0,
59320_G_GEN1,26.388611,-98.806111,Onshore Wind,Wind,200.0,0.0,0,0.0,
59321_G_GEN1,26.380556,-98.818333,Onshore Wind,Wind,200.0,0.0,0,0.0,
59322_G_GEN1,35.305556,-119.6225,Solar PV,Solar,19.9663165,0.0,0,0.0,
59323_G_SMUPV,38.587222,-121.457778,Solar PV,Solar,1.5,0.0,0,0.0,
59324_G_MCCO1,41.516389,-81.597222,Solar PV,Solar,0.9,0.0,0,0.0,
59327_G_GEN1,39.882778,-75.829444,Solar PV,Solar,1.0,0.0,0,0.0,
59328_G_GAC1,32.702107,-116.354587,Onshore Wind,Wind,1.0,0.0,0,0.0,
59329_G_SOL1,36.421111,-121.340278,Onshore Wind,Wind,1.0,0.0,0,0.0,
59330_G_TAY1,36.505,-121.451667,Onshore Wind,Wind,1.0,0.0,0,0.0,
59331_G_ANB2,38.233611,-122.0925,Onshore Wind,Wind,1.6,0.0,0,0.0,
59332_G_MSCRK,32.7,-101.741111,Onshore Wind,Wind,209.8906819,0.0,0,0.0,
59333_G_FAIS1,35.069722,-78.116111,Solar PV,Solar,1.99879193,0.0,0,0.0,
59334_G_INV-1,34.812222,-118.352778,Solar PV,Solar,17.96968485,0.0,0,0.0,
59337_G_HHS1,35.211944,-78.100833,Solar PV,Solar,4.996979825,0.0,0,0.0,
59339_G_SSC13,37.130278,-121.052222,Solar PV,Solar,104.999618,0.0,0,0.0,
59357_G_FRNCS,43.786667,-122.958056,Hydro,Hydro,1.4,0.0,0,0.0,
59357_G_KAPLN,43.786667,-122.958056,Hydro,Hydro,6.1,0.0,0,0.0,
59358_G_MA2,42.559173,-71.625875,Solar PV,Solar,1.9514322,0.0,0,0.0,
59359_G_10400,34.473889,-117.562778,Solar PV,Solar,1.497473737,0.0,0,0.0,
59360_G_11113,34.471389,-117.562222,Solar PV,Solar,0.998315825,0.0,0,0.0,
59361_G_PV1,42.200833,-72.322222,Solar PV,Solar,1.36600254,0.0,0,0.0,
59362_G_PV1,42.200833,-72.322222,Solar PV,Solar,1.36600254,0.0,0,0.0,
59363_G_PV1,42.200833,-72.322222,Solar PV,Solar,1.36600254,0.0,0,0.0,
59364_G_PV1,40.605,-74.439444,Solar PV,Solar,1.266335505,0.0,0,0.0,
59365_G_PV1,40.205833,-74.579722,Solar PV,Solar,4.773110749,0.0,0,0.0,
59366_G_PV1,41.189167,-74.591667,Solar PV,Solar,8.279885993,0.0,0,0.0,
59367_G_PV1,40.33,-74.4625,Solar PV,Solar,1.071514658,0.0,0,0.0,
59368_G_PV1,42.263333,-71.609167,Solar PV,Solar,2.14657542,0.0,0,0.0,
59369_G_PV1,39.88495409129168,-74.2814719151525,Solar PV,Solar,0.974104235,0.0,0,0.0,
59370_G_PV1,40.196389,-74.583611,Solar PV,Solar,1.753387622,0.0,0,0.0,
59371_G_PV1,40.200278,-74.576111,Solar PV,Solar,1.850798046,0.0,0,0.0,
59374_G_OMSLR,42.203333,-121.046389,Solar PV,Solar,4.482461185,0.0,0,0.0,
59375_G_ROSE1,34.823889,-77.969722,Solar PV,Solar,1.99879193,0.0,0,0.0,
59376_G_DUNN1,35.475,-78.548611,Solar PV,Solar,1.99879193,0.0,0,0.0,
59377_G_CARY1,34.823889,-77.969722,Solar PV,Solar,1.499093948,0.0,0,0.0,
59380_G_WLD1,35.615833,-119.578333,Solar PV,Solar,19.46715859,0.0,0,0.0,
59382_G_SVEP1,42.695833,-120.557778,Geothermal,Geothermal,1.8,0.0,0,0.0,
59384_G_1,34.080556,-101.323611,Onshore Wind,Wind,179.471091,0.0,0,0.0,
59386_G_ENTS1,37.641111,-113.6125,Solar PV,Solar,78.17892101,0.0,0,0.0,
59387_G_ESCS1,38.524167,-113.033889,Solar PV,Solar,78.17892101,0.0,0,0.0,
59388_G_ESCS2,38.500833,-113.03,Solar PV,Solar,78.17892101,0.0,0,0.0,
59389_G_ESCS3,38.497778,-112.986944,Solar PV,Solar,78.17892101,0.0,0,0.0,
59390_G_TNE1,42.8475,-70.898333,Solar PV,Solar,4.683437281,0.0,0,0.0,
59393_G_ESNM1,35.049167,-106.53,Solar PV,Solar,2.0,0.0,0,0.0,
59394_G_KRS03,42.199167,-71.679167,Solar PV,Solar,1.46357415,0.0,0,0.0,
59396_G_SHF01,42.594167,-71.249444,Solar PV,Solar,4.878580501,0.0,0,0.0,
59397_G_SNL17,34.84170452899614,-116.17832397593658,Solar PV,Solar,1.497473737,0.0,0,0.0,
59398_G_SNL18,34.84170452899614,-116.17832397593658,Solar PV,Solar,1.497473737,0.0,0,0.0,
59399_G_SNL19,34.84170452899614,-116.17832397593658,Solar PV,Solar,1.497473737,0.0,0,0.0,
59404_G_1,35.479722,-114.936111,Solar PV,Solar,17.5,0.0,0,0.0,
59405_G_PV11,33.713056,-117.0725,Solar PV,Solar,1.297810572,0.0,0,0.0,
59406_G_SYS1,36.098889,-79.493889,Solar PV,Solar,1.99879193,0.0,0,0.0,
59407_G_NEW1,31.978333,-106.4275,Solar PV,Solar,10.3,0.0,0,0.0,
59408_G_1,35.393333,-119.127778,Solar PV,Solar,19.9663165,0.0,0,0.0,
59409_G_SNL17,34.768333,-117.323611,Solar PV,Solar,0.998315825,0.0,0,0.0,
59410_G_SNL19,34.766389,-117.323611,Solar PV,Solar,1.497473737,0.0,0,0.0,
59411_G_SNL18,34.765,-117.323611,Solar PV,Solar,1.497473737,0.0,0,0.0,
59412_G_SKI20,35.126111,-119.243333,Solar PV,Solar,19.9663165,0.0,0,0.0,
59413_G_C2CA,36.141944,-119.581667,Solar PV,Solar,19.78108883,0.0,0,0.0,
59414_G_AWCA,35.815,-119.459722,Solar PV,Solar,19.9663165,0.0,0,0.0,
59416_G_PV1,33.8025,-117.919722,Solar PV,Solar,1.99663165,0.0,0,0.0,
59417_G_WT1,33.738889,-101.485,Onshore Wind,Wind,19.87601154,0.0,0,0.0,
59421_G_11111,34.413056,-117.470833,Solar PV,Solar,1.497473737,0.0,0,0.0,
59422_G_10401,34.4175,-117.469722,Solar PV,Solar,1.497473737,0.0,0,0.0,
59423_G_10402,34.415278,-117.47,Solar PV,Solar,1.497473737,0.0,0,0.0,
59424_G_IND2A,39.694722,-86.321667,Solar PV,Solar,7.5,0.0,0,0.0,
59426_G_GKS1,36.248333,-76.501944,Solar PV,Solar,5.0,0.0,0,0.0,
59427_G_TMS1,36.223056,-76.461944,Solar PV,Solar,5.0,0.0,0,0.0,
59428_G_GENE1,40.526389,-123.725556,Hydro,Hydro,1.4,0.0,0,0.0,
59428_G_GENE2,40.526389,-123.725556,Hydro,Hydro,0.1,0.0,0,0.0,
59429_G_DOWN1,36.361944,-76.916944,Solar PV,Solar,5.0,0.0,0,0.0,
59430_G_MB-1,36.088611,-115.177778,Solar PV,Solar,5.0,0.0,0,0.0,
59431_G_SSG1,34.703611,-118.334167,Solar PV,Solar,19.68837133,0.0,0,0.0,
59432_G_DUK87,39.890833,-86.255556,Solar PV,Solar,2.7,0.0,0,0.0,
59433_G_DUK98,39.904722,-86.26,Solar PV,Solar,2.7,0.0,0,0.0,
59434_G_DU129,39.910833,-86.245278,Solar PV,Solar,3.4,0.0,0,0.0,
59435_G_OTE14,44.933333,-97.741389,Onshore Wind,Wind,18.6706833,0.0,0,0.0,
59437_G_SWB-1,44.912667,-68.683833,Hydro,Hydro,0.8,0.0,0,0.0,
59437_G_SWB-2,44.912667,-68.683833,Hydro,Hydro,0.8,0.0,0,0.0,
59437_G_SWB-3,44.912667,-68.683833,Hydro,Hydro,0.8,0.0,0,0.0,
59438_G_ORB-1,44.884444,-68.663889,Hydro,Hydro,1.3,0.0,0,0.0,
59438_G_ORB-2,44.884444,-68.663889,Hydro,Hydro,1.3,0.0,0,0.0,
59438_G_ORB-3,44.884444,-68.663889,Hydro,Hydro,1.3,0.0,0,0.0,
59440_G_SAS,34.557222,-117.3775,Solar PV,Solar,6.988210775,0.0,0,0.0,
59441_G_SAS,34.557222,-117.3775,Solar PV,Solar,19.9663165,0.0,0,0.0,
59442_G_1,31.8225,-98.690556,Onshore Wind,Wind,200.1,0.0,0,0.0,
59443_G_WAS1,34.689167,-118.324722,Solar PV,Solar,19.68837133,0.0,0,0.0,
59444_G_PV1,33.145,-112.66,Solar PV,Solar,9.976434547,0.0,0,0.0,
59445_G_PV1,44.787778,-73.088611,Solar PV,Solar,2.0,0.0,0,0.0,
59446_G_CRANB,40.314722,-74.499167,Solar PV,Solar,4.870521173,0.0,0,0.0,
59449_G_DCSP1,30.965,-84.626111,Solar PV,Solar,19.0,0.0,0,0.0,
59450_G_DPSP1,30.991944,-84.633889,Solar PV,Solar,80.0,0.0,0,0.0,
59451_G_PV2,35.674444,-78.526111,Solar PV,Solar,2.498489913,0.0,0,0.0,
59454_G_VALEN,32.145833,-110.866944,Solar PV,Solar,9.976434547,0.0,0,0.0,
59455_G_TECHP,32.097884,-110.815696,Solar PV,Solar,4.988217273,0.0,0,0.0,
59459_G_5088,33.665,-84.336111,Solar PV,Solar,1.0,0.0,0,0.0,
59460_G_KNG1,36.984167,-97.133611,Onshore Wind,Wind,295.5860448,0.0,0,0.0,
59462_G_DIA4,39.900556,-104.669444,Solar PV,Solar,1.0,0.0,0,0.0,
59463_G_1,42.791944,-71.1775,Solar PV,Solar,1.9514322,0.0,0,0.0,
59464_G_2,42.124444,-72.3325,Solar PV,Solar,2.927148301,0.0,0,0.0,
59465_G_1,41.655,-70.956389,Solar PV,Solar,1.46357415,0.0,0,0.0,
59466_G_3,42.659444,-71.991667,Solar PV,Solar,1.85386059,0.0,0,0.0,
59468_G_HUBB,42.470833,-72.045,Solar PV,Solar,1.9514322,0.0,0,0.0,
59469_G_ALAMO,34.682222,-117.3475,Solar PV,Solar,19.9663165,0.0,0,0.0,
59470_G_CSR1,42.4975,-76.46,Solar PV,Solar,1.721052632,0.0,0,0.0,
59472_G_NVC7,39.128056,-119.14,Solar PV,Solar,19.9,0.0,0,0.0,
59473_G_AC2PV,37.33,-122.01,Solar PV,Solar,14.38624642,0.0,0,0.0,
59474_G_DCPV3,35.715,-81.15,Solar PV,Solar,17.48942939,0.0,0,0.0,
59475_G_GE1.7,36.243889,-101.001389,Onshore Wind,Wind,240.5048707,0.0,0,0.0,
59476_G_VT001,43.539722,-72.955833,Solar PV,Solar,2.0,0.0,0,0.0,
59477_G_CSF1,44.426111,-73.156389,Solar PV,Solar,2.2,0.0,0,0.0,
59478_G_SRICH,39.801111,-84.895,Solar PV,Solar,1.0,0.0,0,0.0,
59479_G_SFRAN,40.216389,-85.774722,Solar PV,Solar,1.0,0.0,0,0.0,
59480_G_SRENS,40.946111,-87.136389,Solar PV,Solar,1.0,0.0,0,0.0,
59481_G_SPERU,40.767778,-86.045556,Solar PV,Solar,3.0,0.0,0,0.0,
59482_G_STELL,37.946111,-86.7375,Solar PV,Solar,1.0,0.0,0,0.0,
59483_G_SCRAW,40.053056,-86.887222,Solar PV,Solar,3.0,0.0,0,0.0,
59484_G_PV1,42.352085,-72.538853,Solar PV,Solar,1.9514322,0.0,0,0.0,
59485_G_PV2,42.581389,-71.762222,Solar PV,Solar,0.78057288,0.0,0,0.0,
59486_G_LANIE,34.898889,-77.808889,Solar PV,Solar,4.897040229,0.0,0,0.0,
59487_G_HIGHW,35.433889,-77.99,Solar PV,Solar,4.897040229,0.0,0,0.0,
59488_G_BEARF,34.611944,-77.928889,Solar PV,Solar,4.897040229,0.0,0,0.0,
59489_G_AWS1,41.627222,-83.574722,Solar PV,Solar,1.7,0.0,0,0.0,
59490_G_JCW,44.425,-117.273889,Onshore Wind,Wind,10.0,0.0,0,0.0,
59491_G_BCW,44.366944,-117.343889,Onshore Wind,Wind,10.0,0.0,0,0.0,
59492_G_DCW,44.353056,-117.323056,Onshore Wind,Wind,10.0,0.0,0,0.0,
59493_G_PW,44.418056,-117.255,Onshore Wind,Wind,10.0,0.0,0,0.0,
59494_G_WSW,44.381944,-117.273056,Onshore Wind,Wind,10.0,0.0,0,0.0,
59495_G_GRE01,41.416944,-72.234444,Solar PV,Solar,3.574297189,0.0,0,0.0,
59497_G_PV1,35.1608,-77.1099,Solar PV,Solar,4.996979825,0.0,0,0.0,
59498_G_PV1,35.7998,-78.1398,Solar PV,Solar,9.99395965,0.0,0,0.0,
59499_G_PV1,35.487,-78.1922,Solar PV,Solar,4.996979825,0.0,0,0.0,
59500_G_SARAH,36.139444,-78.146944,Solar PV,Solar,4.996979825,0.0,0,0.0,
59501_G_NITRO,35.486944,-78.313889,Solar PV,Solar,4.996979825,0.0,0,0.0,
59502_G_PV1,36.2487,-78.3475,Solar PV,Solar,4.996979825,0.0,0,0.0,
59503_G_PV1,36.2922,-79.6214,Solar PV,Solar,4.996979825,0.0,0,0.0,
59504_G_PV1,35.2167,-77.0743,Solar PV,Solar,4.996979825,0.0,0,0.0,
59505_G_PV1,36.432,-77.9703,Solar PV,Solar,4.996979825,0.0,0,0.0,
59506_G_PV1,35.0717,-78.8078,Solar PV,Solar,3.99758386,0.0,0,0.0,
59507_G_PV1,36.4338,-78.1526,Solar PV,Solar,2.998187895,0.0,0,0.0,
59508_G_PV1,35.8918,-78.1823,Solar PV,Solar,4.996979825,0.0,0,0.0,
59509_G_PV1,35.6633,-78.5206,Solar PV,Solar,3.99758386,0.0,0,0.0,
59510_G_PV1,36.2847,-79.5667,Solar PV,Solar,4.996979825,0.0,0,0.0,
59511_G_PV1,35.1785,-81.665,Solar PV,Solar,3.99758386,0.0,0,0.0,
59512_G_PV1,35.3965,-78.5108,Solar PV,Solar,3.99758386,0.0,0,0.0,
59513_G_MEAD1,35.836944,-77.126944,Solar PV,Solar,20.0,0.0,0,0.0,
59515_G_BENT1,36.42,-77.100278,Solar PV,Solar,5.0,0.0,0,0.0,
59516_G_AMLEG,36.418333,-77.655833,Solar PV,Solar,16.0,0.0,0,0.0,
59517_G_BAKE1,36.270278,-77.060278,Solar PV,Solar,5.0,0.0,0,0.0,
59519_G_OLDC,35.711667,-81.134167,Solar PV,Solar,3.497885878,0.0,0,0.0,
59521_G_LTLRV,35.538889,-79.804167,Solar PV,Solar,4.996979825,0.0,0,0.0,
59522_G_FRGSP,36.544722,-120.316111,Solar PV,Solar,19.9808978,0.0,0,0.0,
59523_G_FRFSP,36.386944,-120.236667,Solar PV,Solar,59.94269341,0.0,0,0.0,
59524_G_FRBSP,35.612,-119.845,Solar PV,Solar,19.9663165,0.0,0,0.0,
59526_G_WHIT1,36.127222,-77.734444,Solar PV,Solar,11.99275158,0.0,0,0.0,
59527_G_KELF1,36.148056,-77.211944,Solar PV,Solar,20.0,0.0,0,0.0,
59528_G_OASIS,34.648889,-118.076667,Solar PV,Solar,19.68837133,0.0,0,0.0,
59530_G_PASQ1,36.264722,-76.306111,Solar PV,Solar,20.0,0.0,0,0.0,
59532_G_SB1,35.249167,-117.955278,Solar PV,Solar,99.83158249,0.0,0,0.0,
59533_G_PRCTN,35.504444,-78.192222,Solar PV,Solar,4.996979825,0.0,0,0.0,
59534_G_4OAKS,35.4325,-78.411667,Solar PV,Solar,4.996979825,0.0,0,0.0,
59535_G_HAZLE,31.810278,-82.575,Solar PV,Solar,20.0,0.0,0,0.0,
59536_G_AWI,34.548056,-117.464444,Solar PV,Solar,1.497473737,0.0,0,0.0,
59537_G_AW2,34.548056,-117.464444,Solar PV,Solar,1.497473737,0.0,0,0.0,
59539_G_1,33.896111,-117.283611,Solar PV,Solar,1.497473737,0.0,0,0.0,
59540_G_2,34.100278,-117.552778,Solar PV,Solar,1.796968485,0.0,0,0.0,
59541_G_3,34.039722,-117.606667,Solar PV,Solar,1.497473737,0.0,0,0.0,
59542_G_IS6,35.6575,-82.710278,Solar PV,Solar,3.597825474,0.0,0,0.0,
59543_G_ACTON,42.473333,-71.430556,Solar PV,Solar,1.56114576,0.0,0,0.0,
59544_G_PV1,40.456667,-74.328889,Solar PV,Solar,1.266335505,0.0,0,0.0,
59545_G_PV1,39.893889,-83.805556,Solar PV,Solar,1.5,0.0,0,0.0,
59546_G_PV1,40.691389,-80.323889,Solar PV,Solar,1.3,0.0,0,0.0,
59547_G_1,40.620556,-87.378056,Onshore Wind,Wind,150.0,0.0,0,0.0,
59548_G_CRES1,35.898889,-76.379444,Solar PV,Solar,14.0,0.0,0,0.0,
59549_G_EVER1,35.847222,-77.111389,Solar PV,Solar,5.0,0.0,0,0.0,
59550_G_PCSF,38.521111,-121.993889,Solar PV,Solar,1.99808978,0.0,0,0.0,
59551_G_FLS1,34.581944,-78.94,Solar PV,Solar,4.29740265,0.0,0,0.0,
59552_G_FLS1,34.6,-78.97,Solar PV,Solar,1.99879193,0.0,0,0.0,
59553_G_FLS1,35.368889,-82.3575,Solar PV,Solar,1.99879193,0.0,0,0.0,
59554_G_FLS1,35.319444,-81.764167,Solar PV,Solar,1.99879193,0.0,0,0.0,
59555_G_VEGA1,36.925833,-120.82,Solar PV,Solar,19.9808978,0.0,0,0.0,
59556_G_1,34.718056,-84.931944,Solar PV,Solar,5.5,0.0,0,0.0,
59558_G_SSEC1,35.283611,-106.812778,Solar PV,Solar,6.1,0.0,0,0.0,
59560_G_SPRG1,36.398056,-104.594167,Solar PV,Solar,0.8,0.0,0,0.0,
59561_G_PV1,35.230833,-77.5525,Solar PV,Solar,4.996979825,0.0,0,0.0,
59562_G_PV1,34.742222,-79.463056,Solar PV,Solar,4.996979825,0.0,0,0.0,
59563_G_PV1,35.220556,-79.551944,Solar PV,Solar,4.996979825,0.0,0,0.0,
59564_G_PV1,35.260833,-81.515833,Solar PV,Solar,4.996979825,0.0,0,0.0,
59565_G_PV1,35.426667,-78.399983,Solar PV,Solar,4.996979825,0.0,0,0.0,
59566_G_PV1,36.126111,-80.798889,Solar PV,Solar,3.99758386,0.0,0,0.0,
59567_G_PV1,34.61,-77.924167,Solar PV,Solar,4.996979825,0.0,0,0.0,
59570_G_PV1,35.833889,-80.574444,Solar PV,Solar,15.39069786,0.0,0,0.0,
59573_G_TIS1,41.444722,-70.613056,Solar PV,Solar,1.07328771,0.0,0,0.0,
59575_G_PV1,34.745833,-78.429444,Solar PV,Solar,4.996979825,0.0,0,0.0,
59577_G_PV1,35.468611,-80.293611,Solar PV,Solar,4.996979825,0.0,0,0.0,
59578_G_PV1,34.971944,-80.601944,Solar PV,Solar,4.996979825,0.0,0,0.0,
59579_G_PV1,36.126944,-78.1525,Solar PV,Solar,1.99879193,0.0,0,0.0,
59581_G_PV1,36.079167,-79.199722,Solar PV,Solar,4.996979825,0.0,0,0.0,
59583_G_PV1,35.204444,-78.681111,Solar PV,Solar,4.996979825,0.0,0,0.0,
59584_G_PV1,35.511698,-78.291129,Solar PV,Solar,4.996979825,0.0,0,0.0,
59586_G_PV1,35.058333,-77.853611,Solar PV,Solar,4.996979825,0.0,0,0.0,
59587_G_PV1,36.199167,-80.697222,Solar PV,Solar,2.998187895,0.0,0,0.0,
59589_G_PV1,35.257778,-81.830556,Solar PV,Solar,74.75481819,0.0,0,0.0,
59591_G_PV1,36.435556,-77.566389,Solar PV,Solar,5.0,0.0,0,0.0,
59592_G_PV1,35.243889,-79.321667,Solar PV,Solar,4.996979825,0.0,0,0.0,
59593_G_PV1,36.371111,-78.415278,Solar PV,Solar,4.996979825,0.0,0,0.0,
59595_G_PV1,35.902222,-81.106111,Solar PV,Solar,4.996979825,0.0,0,0.0,
59597_G_CS001,34.093333,-117.319444,Solar PV,Solar,2.495789562,0.0,0,0.0,
59598_G_CS002,34.042222,-117.361667,Solar PV,Solar,0.998315825,0.0,0,0.0,
59599_G_GEN1,35.831944,-119.056111,Solar PV,Solar,12.97810572,0.0,0,0.0,
59600_G_GEN1,35.835833,-119.056111,Solar PV,Solar,18.96800067,0.0,0,0.0,
59601_G_L&D,39.980278,-74.770278,Solar PV,Solar,9.741042345,0.0,0,0.0,
59603_G_FLS1,34.496944,-79.048889,Solar PV,Solar,4.996979825,0.0,0,0.0,
59604_G_FLS1,36.414722,-78.459722,Solar PV,Solar,4.996979825,0.0,0,0.0,
59605_G_FLS1,36.325,-78.343056,Solar PV,Solar,4.996979825,0.0,0,0.0,
59606_G_FLS1,36.25,-78.25,Solar PV,Solar,3.497885878,0.0,0,0.0,
59607_G_MWS,35.115278,-119.317778,Solar PV,Solar,19.9663165,0.0,0,0.0,
59610_G_APNLI,33.74,-117.010556,Solar PV,Solar,19.9663165,0.0,0,0.0,
59611_G_LKLBB,28.066389,-82.0175,Solar PV,Solar,6.0,0.0,0,0.0,
59618_G_MLK,34.81,-106.52,Solar PV,Solar,9.0,0.0,0,0.0,
59619_G_CBLA,35.20115,-107.245156,Solar PV,Solar,7.6,0.0,0,0.0,
59620_G_SMS1,38.311111,-113.053611,Solar PV,Solar,2.833985887,0.0,0,0.0,
59621_G_JRWND,34.72,-102.253333,Onshore Wind,Wind,268.9374299,0.0,0,0.0,
59622_G_FGMA,41.774444,-70.615833,Onshore Wind,Wind,7.9,0.0,0,0.0,
59623_G_CSPV,44.671944,-74.949444,Solar PV,Solar,1.290322581,0.0,0,0.0,
59624_G_PV1,42.148333,-72.748056,Solar PV,Solar,1.46357415,0.0,0,0.0,
59625_G_PV1,42.150278,-72.552222,Solar PV,Solar,1.9514322,0.0,0,0.0,
59626_G_PV1,42.158056,-72.595833,Solar PV,Solar,1.56114576,0.0,0,0.0,
59627_G_HRMNY,40.755289,-75.170955,Solar PV,Solar,2.922312704,0.0,0,0.0,
59628_G_HNOVR,40.065278,-74.590556,Solar PV,Solar,4.870521173,0.0,0,0.0,
59629_G_GEN1,44.888889,-74.103333,Onshore Wind,Wind,77.7,0.0,0,0.0,
59630_G_CS,40.236111,-74.321389,Solar PV,Solar,5.06534202,0.0,0,0.0,
59631_G_IM,40.555,-74.709444,Solar PV,Solar,7.792833876,0.0,0,0.0,
59632_G_1036,39.406944,-101.039444,Solar PV,Solar,1.0,0.0,0,0.0,
59633_G_KS,36.050833,-119.9475,Solar PV,Solar,19.9808978,0.0,0,0.0,
59634_G_SNDST,33.035556,-111.430278,Solar PV,Solar,44.89395546,0.0,0,0.0,
59636_G_37021,42.1275,-71.996389,Solar PV,Solar,3.805292791,0.0,0,0.0,
59637_G_ADWF,40.92,-94.671667,Onshore Wind,Wind,4.692071792,0.0,0,0.0,
59637_G_ADWF2,40.92,-94.671667,Onshore Wind,Wind,42.12881482,0.0,0,0.0,
59637_G_ADWF3,40.92,-94.671667,Onshore Wind,Wind,56.20503019,0.0,0,0.0,
59637_G_ADWF4,40.92,-94.671667,Onshore Wind,Wind,46.82088661,0.0,0,0.0,
59638_G_CLH,35.726667,-119.905833,Solar PV,Solar,19.9663165,0.0,0,0.0,
59641_G_5MWPV,36.468,-77.592,Solar PV,Solar,5.0,0.0,0,0.0,
59642_G_5MWPV,36.514722,-77.656111,Solar PV,Solar,5.0,0.0,0,0.0,
59643_G_5MWPV,36.476944,-77.467778,Solar PV,Solar,5.0,0.0,0,0.0,
59645_G_FLS1,35.181111,-78.096944,Solar PV,Solar,4.996979825,0.0,0,0.0,
59646_G_FLS1,35.016111,-77.821944,Solar PV,Solar,4.797100632,0.0,0,0.0,
59648_G_5MWPV,35.858056,-77.499167,Solar PV,Solar,4.996979825,0.0,0,0.0,
59651_G_W4161,34.071389,-118.196111,Solar PV,Solar,1.279744136,0.0,0,0.0,
59652_G_W4162,34.236667,-118.565833,Solar PV,Solar,0.984418567,0.0,0,0.0,
59653_G_COTC,33.121111,-107.287778,Solar PV,Solar,1.9,0.0,0,0.0,
59654_G_1,27.18,-98.916667,Onshore Wind,Wind,78.0,0.0,0,0.0,
59655_G_CCWF1,45.753333,-100.275,Onshore Wind,Wind,93.64065778,0.0,0,0.0,
59656_G_COMCH,38.205278,-104.566667,Solar PV,Solar,120.0,0.0,0,0.0,
59657_G_IVSC2,33.252222,-115.4975,Solar PV,Solar,20.0,0.0,0,0.0,
59661_G_TSP1,35.123333,-118.38,Energy Storage,EnerStor,8.0,0.0,0,0.0,
59663_G_CSC1,36.366944,-78.626111,Solar PV,Solar,4.996979825,0.0,0,0.0,
59665_G_IS037,34.838297,-79.943889,Solar PV,Solar,99.9395965,0.0,0,0.0,
59666_G_IS047,34.801933,-79.332447,Solar PV,Solar,33.77958362,0.0,0,0.0,
59667_G_IS048,34.711628,-79.30235,Solar PV,Solar,4.897040229,0.0,0,0.0,
59670_G_IS023,35.259825,-81.419019,Solar PV,Solar,1.898852334,0.0,0,0.0,
59671_G_IS046,34.918194,-78.94355,Solar PV,Solar,78.45258326,0.0,0,0.0,
59675_G_IS044,34.859,-79.108,Solar PV,Solar,4.897040229,0.0,0,0.0,
59677_G_IS064,35.041048,-78.329675,Solar PV,Solar,4.897040229,0.0,0,0.0,
59682_G_MS258,43.626389,-72.975556,Solar PV,Solar,1.5,0.0,0,0.0,
59683_G_12345,41.148019,-80.883753,Solar PV,Solar,1.7,0.0,0,0.0,
59684_G_LWP01,48.533,-102.933,Onshore Wind,Wind,150.0,0.0,0,0.0,
59685_G_01,38.548333,-77.776389,Solar PV,Solar,20.0,0.0,0,0.0,
59687_G_NDP1,37.05758,-120.653625,Solar PV,Solar,1.498567335,0.0,0,0.0,
59689_G_GCSC1,30.515448,-86.518407,Solar PV,Solar,30.0,0.0,0,0.0,
59690_G_GCSC2,30.430766,-86.895204,Solar PV,Solar,40.0,0.0,0,0.0,
59691_G_GCSC3,30.470351,-87.335193,Solar PV,Solar,50.0,0.0,0,0.0,
59694_G_GEN1,34.791163,-78.012122,Solar PV,Solar,4.897040229,0.0,0,0.0,
59695_G_MHPV1,43.129,-115.752,Solar PV,Solar,20.0,0.0,0,0.0,
59702_G_1,38.960519,-112.36327,Solar PV,Solar,48.86182563,0.0,0,0.0,
59703_G_1,38.129759,-122.568158,Solar PV,Solar,0.99904489,0.0,0,0.0,
59705_G_SSUN2,42.812811,-78.845313,Solar PV,Solar,1.0,0.0,0,0.0,
59706_G_NB005,36.372546,-78.598507,Solar PV,Solar,4.897040229,0.0,0,0.0,
59708_G_5MWPV,36.08,-78.35,Solar PV,Solar,4.996979825,0.0,0,0.0,
59709_G_PV1,44.88,-93.21,Solar PV,Solar,2.16627907,0.0,0,0.0,
59709_G_PV2,44.88,-93.21,Solar PV,Solar,0.847674419,0.0,0,0.0,
59712_G_SRWI,26.125979,-97.377599,Onshore Wind,Wind,95.3,0.0,0,0.0,
59713_G_HDSC,40.824736,-96.820315,Solar PV,Solar,4.0,0.0,0,0.0,
59714_G_IK410,38.634995,-90.245549,Solar PV,Solar,1.0,0.0,0,0.0,
